4,-46.52343853,-23.52294172
1,-46.52336453,-23.52295572
1,-46.52331224,-23.52274264
1,-46.52305266,-23.52279823
1,-46.52312808,-23.52301365
1,-46.52290935,-23.52304677
2,-46.52279614,-23.5228402
1,-46.52394733,-23.52283348
1,-46.52285111,-23.52304224
1,-46.52281107,-23.5230524
1,-46.52278728,-23.52305844
6,-46.52275713,-23.52307697
1,-46.5226696,-23.52309159
2,-46.52264647,-23.52288053
1,-46.52231957,-23.5229343
1,-46.52231236,-23.52315202
1,-46.52227184,-23.52316022
1,-46.52223852,-23.52315301
1,-46.52222321,-23.52316645
1,-46.52218448,-23.52316219
1,-46.52213495,-23.52317268
1,-46.52202328,-23.5231953
1,-46.52198996,-23.52320481
1,-46.52192602,-23.52322317
1,-46.521881,-23.52324383
1,-46.52182512,-23.53068099
1,-46.51982222,-23.52948177
1,-46.52306367,-23.53003032
2,-46.525348,-23.527551
1,-46.52410824,-23.52343586
2,-46.522225,-23.530705
1,-46.52065419,-23.5247917
1,-46.5205336,-23.52982616
10,-46.52281362,-23.53005083
6,-46.52034592,-23.52962772
2,-46.52598696,-23.52450305
1,-46.51975791,-23.52956309
1,-46.52175384,-23.53078296
1,-46.525339,-23.527554
1,-46.52173188,-23.530815
2,-46.52019991,-23.52937744
1,-46.5204492,-23.52981511
5,-46.522053,-23.530618
1,-46.52420589,-23.52342074
1,-46.51966748,-23.52967455
1,-46.52261754,-23.52789998
1,-46.52600252,-23.52457877
2,-46.52394226,-23.52248304
1,-46.51952614,-23.52987626
1,-46.522209,-23.530726
1,-46.52539,-23.527728
1,-46.52102335,-23.52627077
1,-46.52040398,-23.5298372
1,-46.52193201,-23.52481146
1,-46.522045,-23.530628
1,-46.52427724,-23.52338686
1,-46.5258855,-23.5246
1,-46.5197584,-23.5300705
1,-46.522037,-23.530639
1,-46.52297274,-23.53016081
1,-46.52133,-23.528988
3,-46.52432381,-23.52337518
1,-46.52595358,-23.52460789
1,-46.5202588,-23.5290395
1,-46.52124334,-23.53059229
1,-46.52045824,-23.52989745
1,-46.51989984,-23.52975343
1,-46.52203798,-23.52745714
1,-46.52201874,-23.52486111
6,-46.52227509,-23.53059688
1,-46.52300658,-23.53011482
1,-46.52597078,-23.52460988
9,-46.52104287,-23.52747843
1,-46.52436214,-23.52336418
1,-46.522185,-23.530759
2,-46.51974349,-23.52610549
1,-46.51975654,-23.52610092
2,-46.52551115,-23.52486886
1,-46.52580933,-23.52436185
1,-46.51969336,-23.52895887
1,-46.51971205,-23.52895265
1,-46.52440314,-23.52335218
2,-46.52204594,-23.52747783
1,-46.52013862,-23.52944773
1,-46.52217044,-23.53079078
1,-46.5274,-23.529831
1,-46.51994436,-23.52508141
1,-46.52442914,-23.52326018
1,-46.52205806,-23.52750938
1,-46.52280013,-23.53038291
1,-46.52068228,-23.52489507
1,-46.52147229,-23.53052153
1,-46.51967154,-23.52635792
1,-46.52422642,-23.52242846
1,-46.52344197,-23.52257339
1,-46.52204332,-23.52493141
3,-46.52290074,-23.53025783
1,-46.5279126,-23.52980222
1,-46.5278442,-23.5297913
1,-46.52069544,-23.52494607
1,-46.52036747,-23.5288205
1,-46.52294816,-23.523113
1,-46.52009848,-23.52499405
1,-46.52207893,-23.5275637
1,-46.52009843,-23.52949592
1,-46.51997348,-23.52508422
1,-46.51947044,-23.52991562
3,-46.52546929,-23.52486729
1,-46.52507524,-23.52357567
1,-46.51969188,-23.52641892
2,-46.5243281,-23.52273519
1,-46.525305,-23.527758
4,-46.52096772,-23.52757923
1,-46.52553929,-23.52501229
1,-46.52296347,-23.52315989
1,-46.52134052,-23.52908355
1,-46.52391801,-23.52242497
1,-46.52004919,-23.52955416
2,-46.52499698,-23.52697968
10,-46.52093536,-23.52758846
1,-46.52217208,-23.52747602
1,-46.52504738,-23.52379042
1,-46.52070944,-23.52499607
1,-46.52032447,-23.5290145
1,-46.52822202,-23.52515676
3,-46.52210675,-23.52763611
2,-46.52008948,-23.52497022
1,-46.52542029,-23.52488329
1,-46.52298508,-23.5232094
1,-46.52130537,-23.52912845
2,-46.5234183,-23.52249739
1,-46.52205718,-23.52497106
1,-46.5199668,-23.52965256
1,-46.52220455,-23.52756083
1,-46.52328366,-23.52262959
2,-46.52818402,-23.52531976
1,-46.52029283,-23.52884834
1,-46.52361356,-23.52291551
1,-46.52299048,-23.5232494
1,-46.51967455,-23.52630456
1,-46.52505393,-23.52695956
1,-46.52219352,-23.52503104
1,-46.52071,-23.525103
1,-46.5223655,-23.52319104
2,-46.5212637,-23.52918168
2,-46.52212431,-23.52768179
1,-46.52087613,-23.52752526
1,-46.52362579,-23.52294018
21,-46.52740152,-23.53000259
1,-46.52222642,-23.52761798
1,-46.52259784,-23.52331723
3,-46.52327209,-23.52259495
1,-46.51992359,-23.52970778
1,-46.52735227,-23.5298601
1,-46.52536829,-23.52490029
1,-46.52217732,-23.52271545
1,-46.52215372,-23.52271899
1,-46.52363779,-23.52297218
1,-46.52325992,-23.52254995
1,-46.51987938,-23.52975799
2,-46.52533396,-23.52491229
1,-46.52816569,-23.52514876
1,-46.52024314,-23.5288655
2,-46.5230148,-23.52328973
1,-46.52209377,-23.52507572
1,-46.52013325,-23.52893613
1,-46.52365246,-23.52300518
1,-46.52224746,-23.52767293
1,-46.52907238,-23.52647867
1,-46.52814602,-23.52531376
1,-46.5212412,-23.52921042
1,-46.52135194,-23.52317495
1,-46.51971988,-23.52649992
2,-46.51981488,-23.52626792
1,-46.52221539,-23.5250939
2,-46.51983517,-23.5298122
1,-46.52083413,-23.52761733
1,-46.52121788,-23.5292402
1,-46.52729641,-23.5298535
2,-46.52874731,-23.52813403
1,-46.52214645,-23.52773941
1,-46.52800486,-23.52512621
4,-46.52303011,-23.52332547
4,-46.51983928,-23.52900028
1,-46.52082276,-23.52754025
1,-46.52490438,-23.52383742
1,-46.52041,-23.52802367
1,-46.52093067,-23.52364192
2,-46.51979603,-23.52985887
1,-46.52223318,-23.525145
2,-46.52542729,-23.52505029
1,-46.52007147,-23.5289235
1,-46.52498424,-23.52360267
1,-46.52491324,-23.52362367
1,-46.52216448,-23.52778632
0,-46.52213452,-23.52519229
1,-46.51975485,-23.52660647
2,-46.52305532,-23.52338384
1,-46.52366279,-23.52303518
1,-46.51985471,-23.52637792
1,-46.52476521,-23.52388242
1,-46.52316609,-23.5232517
1,-46.51976584,-23.52990357
1,-46.5287267,-23.52825646
3,-46.52801285,-23.52529476
12,-46.52901789,-23.52647063
1,-46.5248419,-23.52364567
1,-46.52723435,-23.52982221
1,-46.52076417,-23.52755671
1,-46.52795502,-23.52528676
1,-46.5212856,-23.52937344
1,-46.52714372,-23.53003407
1,-46.52074254,-23.52764346
1,-46.52120178,-23.52926078
1,-46.52865759,-23.52812212
1,-46.52307423,-23.52342876
1,-46.52522029,-23.52495029
1,-46.52367779,-23.52307218
1,-46.52229978,-23.52780963
3,-46.52265102,-23.52348589
1,-46.52469238,-23.52390642
1,-46.52866146,-23.52824468
1,-46.52117606,-23.52929362
1,-46.52147882,-23.52324576
1,-46.52251415,-23.52349925
1,-46.52150166,-23.52322506
1,-46.5226667,-23.52352477
1,-46.52225173,-23.5251983
1,-46.51972465,-23.52994474
3,-46.52861867,-23.52823877
1,-46.5289764,-23.52636081
1,-46.52475862,-23.52281365
1,-46.51942321,-23.52998089
1,-46.5287004,-23.5281278
1,-46.52219221,-23.52785851
1,-46.52069805,-23.52757528
1,-46.52001147,-23.5289445
1,-46.52890474,-23.52645691
1,-46.5221505,-23.52523801
1,-46.52713855,-23.52980946
3,-46.52059069,-23.52760544
1,-46.51973455,-23.52655358
6,-46.52517129,-23.52496629
1,-46.52789184,-23.52527239
1,-46.52462021,-23.52392942
1,-46.52065215,-23.52766039
2,-46.52513845,-23.5229684
1,-46.52785326,-23.52972852
1,-46.52792625,-23.5297278
1,-46.52124638,-23.52942452
1,-46.5231823,-23.52329564
1,-46.51987471,-23.52643292
1,-46.52852559,-23.5282259
1,-46.52369446,-23.52311118
1,-46.52858349,-23.52811228
1,-46.52882984,-23.52633711
1,-46.52216063,-23.52526696
1,-46.5246629,-23.52369967
1,-46.5222152,-23.52791832
11,-46.52511996,-23.52498329
1,-46.52112966,-23.5293529
1,-46.51994514,-23.5289685
1,-46.52309315,-23.52348024
1,-46.52253839,-23.52355827
1,-46.52121948,-23.52945957
1,-46.51989388,-23.52648892
8,-46.5223247,-23.52787473
1,-46.52855453,-23.52810843
1,-46.52145133,-23.52328476
1,-46.52263593,-23.52276741
1,-46.52226955,-23.52524951
1,-46.51968948,-23.52998691
1,-46.52857253,-23.52809551
1,-46.51977588,-23.52666192
1,-46.52790702,-23.52511276
1,-46.52218014,-23.52532279
2,-46.52110084,-23.52938971
2,-46.51989347,-23.5289855
1,-46.52117359,-23.52951935
2,-46.52268459,-23.52356914
1,-46.5206186,-23.52768882
1,-46.51966034,-23.53002707
1,-46.52530929,-23.52509129
1,-46.52320752,-23.52335859
1,-46.52851478,-23.52810315
1,-46.51979188,-23.52670992
1,-46.52256525,-23.52362367
1,-46.51981382,-23.52904725
1,-46.51980347,-23.5290175
1,-46.52780685,-23.52526476
1,-46.52707885,-23.52996258
1,-46.52455321,-23.52395142
1,-46.52056644,-23.52770382
1,-46.52231067,-23.52536763
4,-46.52887508,-23.52644954
2,-46.52845219,-23.52821575
1,-46.52322823,-23.52341368
1,-46.52364957,-23.52317457
3,-46.52311926,-23.52352975
1,-46.52123527,-23.52363397
1,-46.52874016,-23.52632261
1,-46.52701812,-23.52979602
1,-46.52498596,-23.52502829
1,-46.524973,-23.525219
2,-46.52261794,-23.52265275
1,-46.52388179,-23.52309418
2,-46.52838121,-23.52820593
6,-46.5288368,-23.52644389
1,-46.5196312,-23.53006925
1,-46.52848806,-23.5280996
2,-46.52224053,-23.52798424
4,-46.52454924,-23.52373367
1,-46.51980488,-23.52674892
1,-46.52520829,-23.52512529
1,-46.51986534,-23.52694526
1,-46.52100949,-23.52363255
1,-46.51991688,-23.52655392
1,-46.52312557,-23.52358713
2,-46.52143798,-23.52331052
1,-46.52259614,-23.5236989
2,-46.51982288,-23.52679992
1,-46.52109515,-23.52962154
1,-46.52831847,-23.52819726
1,-46.51980166,-23.52905148
1,-46.52083208,-23.52371476
1,-46.52767902,-23.52524676
1,-46.52844997,-23.52809454
1,-46.52721518,-23.5298439
1,-46.52485462,-23.5228654
1,-46.5222041,-23.52539132
1,-46.52324354,-23.52348024
1,-46.52774402,-23.52525676
18,-46.52696304,-23.52997098
1,-46.52271117,-23.52363504
1,-46.52824504,-23.5281871
1,-46.51959704,-23.53010138
1,-46.52374279,-23.52323718
1,-46.52227063,-23.52806259
2,-46.51983488,-23.52683592
2,-46.52444724,-23.52376367
1,-46.52814681,-23.52817352
80,-46.52440121,-23.52400042
1,-46.52051344,-23.52771882
1,-46.52508812,-23.52516729
1,-46.52875889,-23.52643239
1,-46.52106006,-23.52966724
1,-46.52865359,-23.52630861
1,-46.51975714,-23.5290335
36,-46.52778869,-23.52509576
1,-46.52491796,-23.52505129
1,-46.52327296,-23.52353259
4,-46.51994488,-23.52663292
4,-46.52313637,-23.52363467
2,-46.52065463,-23.52550314
1,-46.52140995,-23.52336845
1,-46.52262073,-23.52375879
1,-46.52486262,-23.52307365
1,-46.5223947,-23.5280576
3,-46.52497529,-23.52520529
1,-46.5204696,-23.52773082
1,-46.52066652,-23.52555113
1,-46.52838968,-23.52808654
1,-46.52371717,-23.52333505
1,-46.51985394,-23.52687003
2,-46.51985566,-23.52680817
1,-46.5239779,-23.52350361
1,-46.52045762,-23.52771767
1,-46.52871288,-23.5264256
1,-46.52081348,-23.52541827
1,-46.52079851,-23.52377787
8,-46.52067646,-23.52559126
1,-46.52315709,-23.52369206
10,-46.52759902,-23.52523576
1,-46.52223453,-23.52547837
1,-46.52377879,-23.52333018
1,-46.52486329,-23.52506829
1,-46.52762302,-23.52507276
1,-46.52241715,-23.52811625
1,-46.52519945,-23.5231294
1,-46.52328767,-23.52359631
1,-46.52042944,-23.52774282
1,-46.52234003,-23.525452
1,-46.52275304,-23.52373885
1,-46.52857149,-23.52629533
1,-46.5222973,-23.52813198
1,-46.526822,-23.529755
1,-46.52235967,-23.52550842
1,-46.5240209,-23.52360961
1,-46.52080832,-23.52552206
1,-46.5223236,-23.52820042
3,-46.52374197,-23.52342151
1,-46.52137764,-23.52340346
1,-46.52477429,-23.52509729
1,-46.52237353,-23.52554825
1,-46.52086899,-23.52567841
1,-46.52331378,-23.52366058
1,-46.51998888,-23.52675392
1,-46.52225547,-23.52553825
1,-46.526751,-23.52976398
1,-46.5213278,-23.52345324
8,-46.52072208,-23.52383667
1,-46.52683992,-23.52995604
1,-46.52753002,-23.52522576
1,-46.523339,-23.52371894
2,-46.52000588,-23.52680092
1,-46.52667612,-23.52975498
1,-46.5237619,-23.52345861
4,-46.526874,-23.524956
1,-46.52244853,-23.52819822
1,-46.52082828,-23.5256036
1,-46.52483339,-23.52526474
2,-46.526778,-23.52994902
1,-46.52402539,-23.52368074
1,-46.52158925,-23.52340872
1,-46.52662896,-23.52975003
1,-46.52319851,-23.52380452
1,-46.52069928,-23.52568335
1,-46.52624161,-23.53108305
1,-46.52146217,-23.52360806
1,-46.52084632,-23.52567729
1,-46.52228362,-23.52561878
1,-46.52501312,-23.52343646
1,-46.52234606,-23.52823463
1,-46.525477,-23.53132
1,-46.52321742,-23.52385174
1,-46.52494945,-23.52316131
1,-46.52266559,-23.52386804
1,-46.52376256,-23.52352474
3,-46.52135677,-23.52343472
1,-46.52267924,-23.52390127
14,-46.52670708,-23.52994101
3,-46.52746024,-23.52521563
1,-46.5233489,-23.52378813
1,-46.52000879,-23.52686347
1,-46.52000763,-23.52687253
1,-46.52850601,-23.52639506
1,-46.51986756,-23.52699274
1,-46.52662212,-23.52992796
1,-46.52229529,-23.52565215
2,-46.52235398,-23.52827949
1,-46.52322913,-23.523916
1,-46.51988339,-23.52703774
1,-46.52378639,-23.52358474
1,-46.52282261,-23.52391135
1,-46.52127909,-23.52388924
1,-46.52247769,-23.52827441
1,-46.5227092,-23.52397423
4,-46.52422315,-23.53075271
1,-46.52501828,-23.52333231
1,-46.5207142,-23.52574359
1,-46.52086557,-23.52575596
1,-46.52002639,-23.52691274
68,-46.52416736,-23.53075999
1,-46.52236514,-23.52830851
1,-46.52325975,-23.52396715
1,-46.52072347,-23.52578097
1,-46.52409823,-23.53076241
12,-46.5253427,-23.52348142
1,-46.52004256,-23.52696074
1,-46.52340114,-23.52391076
1,-46.52127101,-23.5235447
1,-46.52381139,-23.52364674
1,-46.520769,-23.529751
2,-46.51999265,-23.52708754
